,GSM2674167,GSM2674173,GSM2674157,GSM2674158,GSM2674159,GSM2674160,GSM2674161,GSM2674162,GSM2674163,GSM2674164,GSM2674165,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304957,GSM3304968,GSM3304969,GSM3304972,GSM3304976,GSM3304978,GSM3304979,GSM3305004,GSM3305008,GSM3305010,GSM3305020,GSM3305021,GSM3305025,GSM3305050,GSM3305061,GSM3305068,GSM3305084,GSM3305088,AP.7,AP.8,AP.9,AP.10
GSM2674203,0.8785646519670721,0.8881051055542399,0.8701871406367104,0.8950247701917777,0.8827123125235781,0.9194512384723486,0.8988082622548489,0.884425648463765,0.8963264723187928,0.9013684485431618,0.8365133993573541,0.8866817508275384,0.9228764268742616,0.9204486933936318,0.897640339090663,0.9212062922022733,0.9029096608393852,0.8484840950009503,0.9042759153363182,0.8995416706768163,0.906829138797979,0.867203700558572,0.9002204165024461,0.896370995733408,0.8759536220490091,0.9126312435050747,1.0,0.9223211598842109,0.9430553983283487,0.8950754361066999,0.9286844325032446,0.867330673449332,0.8819168873636558,0.8918539120615702,0.8641740207055624,0.8463089336106696,0.9133863184760324,0.9060973920275986,0.8344186788598197,0.8895932272945912,0.8805333201846941,0.9033886870528546,0.8797233007142504,0.8996414874332257,0.8426565563230313,0.823541690973092,0.9045412172140623,0.8976571598474462,0.8093866541249154,0.9002006306053696,0.8592757402848108,0.8586194048097439,0.8944793072956122,0.8849307442415371,0.8954081946458932
GSM2674204,0.9017951769795113,0.905390678344029,0.9029949426707937,0.9033546469467673,0.9040608990797774,0.9134650613073243,0.9146085594361075,0.9079096396568379,0.9112698738330073,0.9235995276098178,0.8419152852029426,0.8883662745200188,0.924648701714902,0.9278752097650663,0.9208708052863134,0.9230841892902527,0.934708635683001,0.8588282857054922,0.9146811232302269,0.9027200071419581,0.936863652604721,0.8783999559194517,0.897795092527879,0.9286685255435728,0.8838120507019723,0.9165592330514416,0.9223211598842109,1.0,0.9372862526623935,0.9400411439898879,0.941936110845233,0.8827009324854094,0.8917030003236417,0.896380143698737,0.8822772880818707,0.8617003131968141,0.9135113328207332,0.9122986056032455,0.8457369707584045,0.8880182167191752,0.8924520757226229,0.9132013987791574,0.8848562190632221,0.9105714070671826,0.8536608340883345,0.828762000998708,0.9160201418654704,0.9060434695443605,0.8225622813374711,0.9126334934791566,0.8700070333811782,0.8787846163102088,0.9075774466356576,0.9073776152097559,0.9070666156853755
GSM2674205,0.9031156640745984,0.9140059270519139,0.9036312911000046,0.9217624831934745,0.9135171856875592,0.9293400227963223,0.9295993835434054,0.9162723529879324,0.9269375411819631,0.9262890117085485,0.8597122482049789,0.9111091682935796,0.9387312237074873,0.941306019998897,0.9152431408492961,0.9508349478808189,0.9242790600685853,0.8711909694658111,0.9219426727107903,0.9082120921995647,0.9242647369547015,0.885200632089483,0.9211381960048749,0.9203071658323924,0.889686981382944,0.9318185654459833,0.9430553983283487,0.9372862526623935,1.0,0.9090365922562916,0.9427832750945633,0.8964446535297381,0.907033362576856,0.920934006487937,0.8864507726044866,0.8692460388747965,0.9387810425049397,0.9290248657996054,0.8529777291391171,0.9088911747253585,0.9033458807494422,0.9238698244089305,0.9009862149854563,0.9208184275665097,0.861487800298097,0.8448842673778024,0.9311232960341259,0.919630896358117,0.8328625844030921,0.9267983850604194,0.8843392308035241,0.8908958426113344,0.9190565177713496,0.9178411108561049,0.9180450550895849
GSM2674206,0.8621845945401738,0.8710062730430324,0.8680992263989818,0.864081589956306,0.8746745637120403,0.887762528702871,0.8757466267746739,0.8666275773074872,0.8768014763133611,0.8893342052465153,0.7966859468779901,0.8468768196400553,0.8835123252991589,0.8969393841571184,0.8856727553422056,0.8943133975802302,0.9006308095751268,0.8205022030561193,0.8882357186752514,0.8931691138619041,0.9198315192265277,0.8398268455510628,0.8718615658587133,0.8983010917606815,0.8546820160677557,0.8912170499848787,0.8950754361066999,0.9400411439898879,0.9090365922562916,1.0,0.9139608759206127,0.8427523007843275,0.8627379276825784,0.866001843630069,0.8445509435966794,0.827824008812833,0.8842342505327105,0.8839248871222108,0.8102480567747259,0.8560442640988807,0.8599668892912772,0.8852007388619432,0.8550129342631991,0.8737581001439327,0.8196628612519634,0.7965141266771949,0.8839235802321582,0.878100099443325,0.7833664361085997,0.8791201062962151,0.8379292327022114,0.8441591214998955,0.8732946810747017,0.8720609768318175,0.8685354160723945
GSM2674207,0.8621271141878579,0.8728257115823912,0.8576400116452533,0.8832003655625408,0.874098695379721,0.9146742523669259,0.8826751892681465,0.8726892162303328,0.8889546642299625,0.8890576879093866,0.8165639197434618,0.8768630268459918,0.9286679090108853,0.9163269259234538,0.9190595707447877,0.907036998080561,0.9171009628429296,0.8364270587961389,0.9193422549824667,0.8895775955955031,0.9186856763000885,0.8594451761969929,0.9078017482697136,0.9116921892984798,0.8637921889484659,0.9142741333537092,0.9286844325032446,0.941936110845233,0.9427832750945633,0.9139608759206127,1.0,0.8588977364780529,0.8760074015597431,0.8848038188371068,0.8524303192040448,0.832050183349652,0.906306847425111,0.8938517382439436,0.816907324397512,0.89018094460915,0.8683957974395216,0.890071096172338,0.8746659108248283,0.8909853029526278,0.8234969470065623,0.8175009320213156,0.90212184936148,0.8907934006670571,0.8048626579784998,0.8920451491851387,0.8482728496780224,0.854441157347523,0.8777984377302023,0.8833766129304168,0.8839954938832076
NS_2,0.9408874846164382,0.9299125331217953,0.9094777752718766,0.9148486628531367,0.8944552044659997,0.877585002365358,0.9436154750375607,0.9500528024055107,0.9065671991953295,0.9235007278725484,0.8975509374005084,0.9523476820398383,0.9004389168806903,0.9347402553501263,0.8723719397365074,0.9176539160229151,0.8724846011972294,0.9537845814083086,0.8504274269978064,0.8684700617853667,0.8682787325824919,0.9524407471457208,0.8704283351957273,0.8784967934166671,0.8792116010567835,0.8791703581745158,0.867330673449332,0.8827009324854094,0.8964446535297381,0.8427523007843275,0.8588977364780529,1.0,0.9682539234312728,0.9408597723564287,0.9181256521902691,0.9181421514922087,0.9283906891245522,0.9242955444896344,0.9059190065490772,0.9162684638464885,0.9363946372715376,0.9280095739416923,0.9371865352959765,0.9213406276386265,0.9129579613248349,0.9009199748243834,0.9388655282445961,0.9322178450278897,0.8859902419409531,0.9418068797586302,0.9422226833022376,0.9436588890334728,0.9509414075054083,0.9428235326244468,0.9511863386587959
NS_1,0.9380277870886586,0.9304056280107681,0.9043405112390529,0.9112539587840943,0.9167607610534694,0.8920226854621499,0.9398149235105531,0.9472769338262315,0.9033782243125336,0.9176824005045136,0.8659555312784166,0.9397888976171087,0.9068787091977539,0.9369263320420149,0.8670238639530323,0.9220069572578089,0.8696723164947057,0.9443318359555208,0.8526168943075022,0.873494136414394,0.8677145182513335,0.9346354323032374,0.8725504262173476,0.8715208012899864,0.8747808943615498,0.8859693105521281,0.8819168873636558,0.8917030003236417,0.907033362576856,0.8627379276825784,0.8760074015597431,0.9682539234312728,1.0,0.9420525283531558,0.9146102001881878,0.9112208741692202,0.9383046044620876,0.9303264578411606,0.8928809275322905,0.9198685253011584,0.9350612803043831,0.9333971784889753,0.9473539815446389,0.9220827560470942,0.8973430089424917,0.8954682402152598,0.9486273353101718,0.9483609975347109,0.8739504643168844,0.9380271519093042,0.9504047706945599,0.9398784494248034,0.9524009143424046,0.9529466135437986,0.9476018160067012
GSM3304957,0.9309290025744243,0.9197034127376884,0.904681190172258,0.91955628792964,0.9090453960616854,0.9003310342454071,0.936355543769636,0.9397243483282806,0.9107713853970147,0.9213948607763289,0.8791320885880425,0.9309350396109062,0.9125107012296446,0.9355679170190748,0.8778774409356659,0.9287718802744964,0.8773894480883869,0.921866236235314,0.8684749463396706,0.8754538856336209,0.8795176079071133,0.9247654954470759,0.8839250481892151,0.8805951854246923,0.8823386763382522,0.8883762158273101,0.8918539120615702,0.896380143698737,0.920934006487937,0.866001843630069,0.8848038188371068,0.9408597723564287,0.9420525283531558,1.0,0.9031616688363111,0.890902670698287,0.9374292794995808,0.9310746796126276,0.8784773865764564,0.9197845883764747,0.9243359975969362,0.9320156517644698,0.9235474253217696,0.9149692100870231,0.8856652084502633,0.8791807534897704,0.9451298490928022,0.9382078235509079,0.8468599598450919,0.9360298010761342,0.9355800395170515,0.9249817815156807,0.9445539451346922,0.9358323934518891,0.9400416126910052
GSM3304968,0.9265829214163931,0.9280714546202693,0.911380919405712,0.8909407121571195,0.8726061239991073,0.8991523685304634,0.9264581591302344,0.9211076231407572,0.8952043352417716,0.917264871119949,0.8955173472257604,0.9292382713088003,0.8970481238046973,0.9215354514267621,0.8680482002560758,0.9021736348494492,0.8858034106929203,0.9256517114103375,0.8518095438890431,0.8884280868845411,0.8641782406942041,0.9230404837393196,0.8591340291944289,0.8835002089799269,0.8789673428122958,0.8796289437317257,0.8641740207055624,0.8822772880818707,0.8864507726044866,0.8445509435966794,0.8524303192040448,0.9181256521902691,0.9146102001881878,0.9031616688363111,1.0,0.9105100817577962,0.9130079711388093,0.9157739511813615,0.9123333574300246,0.9058574009764774,0.9309191609387305,0.9136820787813611,0.8859143763174196,0.923996939521248,0.923541042860891,0.8984682105442771,0.9160676362070851,0.9252360900044128,0.858330130789184,0.9160067811669692,0.8953026204480938,0.909757136957328,0.9185511752689648,0.9237277061398367,0.9321616621677506
GSM3304969,0.9300141532323124,0.9296183942151067,0.9089489372237759,0.8902575282922481,0.8780647818555793,0.8804296146954441,0.9286179166122462,0.9247286978429542,0.8914454470222211,0.9082728902505633,0.8822919243184038,0.9278700440972124,0.8778216148359044,0.9071960995759455,0.8497872998991282,0.891193864204639,0.861530287509939,0.9267960893448546,0.8291920014033006,0.874263418268161,0.8439844801859491,0.9136562211441305,0.8468879805288126,0.8636538088474175,0.8748100078437582,0.8652975131804742,0.8463089336106696,0.8617003131968141,0.8692460388747965,0.827824008812833,0.832050183349652,0.9181421514922087,0.9112208741692202,0.890902670698287,0.9105100817577962,1.0,0.8945628732637144,0.905994656617804,0.9078683304593586,0.8804034903230823,0.9239740005760542,0.9052712194084721,0.898197506456019,0.9067852133025146,0.9159493414430736,0.8907275657741996,0.8971652990122267,0.8989845762416281,0.8704319752934586,0.9127501677666462,0.8835725921382568,0.9004537500253632,0.9076273844636692,0.9123587040425664,0.9214696397304245
GSM3304972,0.9339823499840967,0.9304195519302693,0.9179510169335906,0.9159776885290509,0.9087684123867126,0.9212559391875589,0.9451513104898047,0.9348173286228052,0.920882252429292,0.9338678549215792,0.8840650964739818,0.9391854715541311,0.9274702647106429,0.9469281826034979,0.8947461954928507,0.9429420273997746,0.9053423042739837,0.9200719370030594,0.8924544410553558,0.899369540710545,0.8994454584089128,0.9172600763865899,0.8947139155835279,0.902637542365276,0.8861461038140155,0.9119914832217283,0.9133863184760324,0.9135113328207332,0.9387810425049397,0.8842342505327105,0.906306847425111,0.9283906891245522,0.9383046044620876,0.9374292794995808,0.9130079711388093,0.8945628732637144,1.0,0.936312171644519,0.876463830917329,0.9237548358916661,0.9297164412112257,0.9413971350731296,0.9193947172886756,0.9316485252426477,0.8897531268253542,0.8755073661516498,0.9545724583124371,0.9475597285082785,0.8418544762080014,0.9421579320032499,0.9217563303124349,0.9186577866896809,0.939480206071914,0.9410920207007577,0.9381072248879071
GSM3304976,0.9456392979645024,0.9455032568799256,0.936885780814704,0.9361070855138951,0.9365314402135357,0.9283010774343872,0.9533182523823166,0.9466073657221901,0.9390939977758944,0.9440960821316833,0.8899494197742701,0.9368503132088082,0.9213124039342813,0.9332621799446799,0.8950132194954704,0.945552201995172,0.8908634462390271,0.9173633764364527,0.8811869029158813,0.9089383539454808,0.8913928293197592,0.931013625428097,0.8992114890274763,0.901111586002188,0.9140768103489993,0.9045254595050289,0.9060973920275986,0.9122986056032455,0.9290248657996054,0.8839248871222108,0.8938517382439436,0.9242955444896344,0.9303264578411606,0.9310746796126276,0.9157739511813615,0.905994656617804,0.936312171644519,1.0,0.8848520314812395,0.9171828158852521,0.9300158799070412,0.9347269059710409,0.9306795970326665,0.9311898338847909,0.8952045388863442,0.875523714099196,0.9364897498223058,0.9406553019799374,0.8600932172238119,0.9479364030788004,0.9160948096849895,0.9126268304182429,0.9408572607381921,0.9334167719670267,0.9410723184514032
GSM3304978,0.9133642309441647,0.9131368319976906,0.8954091914557348,0.8698109967645743,0.8411968613573446,0.8795872990212406,0.9061798287652595,0.9037865812487009,0.8689279291339269,0.8956292069847174,0.8932565522242366,0.9202529429484241,0.8701281988042521,0.899943257879,0.8384788206309244,0.8763033332023754,0.8603036380681016,0.9210593389634384,0.8239866049399047,0.8734267783699038,0.8345124879715766,0.910431896344233,0.8352633108067515,0.8544014358444332,0.8606520478917331,0.859070542334924,0.8344186788598197,0.8457369707584045,0.8529777291391171,0.8102480567747259,0.816907324397512,0.9059190065490772,0.8928809275322905,0.8784773865764564,0.9123333574300246,0.9078683304593586,0.876463830917329,0.8848520314812395,1.0,0.8773303102588638,0.9266523534815486,0.891056839705783,0.8651248686004308,0.9099827572149773,0.9532335576144628,0.9046374505250359,0.8790586779801449,0.8941874592840738,0.8841249504857032,0.8835343467753333,0.8727850755312435,0.8920710627734133,0.8950754767627285,0.895890441255243,0.9161380828618476
GSM3304979,0.892764545837895,0.9028945126781316,0.876085011135299,0.8922635600129998,0.856615540359557,0.9221148859217019,0.9041149277888306,0.8964997228520113,0.8852542450005033,0.8921440010800672,0.8720293940218142,0.9300753214061209,0.9147805731878694,0.9336061521984115,0.8957598135294244,0.8998387375132896,0.8893697353300646,0.9228015894843723,0.8734951510978692,0.9090394491719267,0.8792148821136893,0.9330472246418127,0.9139842978514743,0.8806147985157021,0.8925984994833602,0.9153675951258684,0.8895932272945912,0.8880182167191752,0.9088911747253585,0.8560442640988807,0.89018094460915,0.9162684638464885,0.9198685253011584,0.9197845883764747,0.9058574009764774,0.8804034903230823,0.9237548358916661,0.9171828158852521,0.8773303102588638,1.0,0.9121897893756774,0.9069607820520879,0.8987853196267037,0.9154053090008079,0.8924174559796219,0.9042633757151088,0.9176048445609019,0.9396092310291942,0.8611144906088961,0.9124014977455364,0.9078228661031209,0.8969900013102059,0.9088115449764265,0.9065737331099913,0.923935413228732
GSM3305004,0.9478542695027028,0.9474584624966957,0.934714476772113,0.9160903570575056,0.8992148325233839,0.9151965050991736,0.9477683574283096,0.9412756379193913,0.9189014278272277,0.9335060899928943,0.9096557168415621,0.9466890622970562,0.9123675316132117,0.9367489971377994,0.8738486225611627,0.9290560812089802,0.8908948168679617,0.9448602477751609,0.8664518357463257,0.8978831601006446,0.8746988058864221,0.9329584010701135,0.8758814145238388,0.8885974321640936,0.8931274313445703,0.8922840303095636,0.8805333201846941,0.8924520757226229,0.9033458807494422,0.8599668892912772,0.8683957974395216,0.9363946372715376,0.9350612803043831,0.9243359975969362,0.9309191609387305,0.9239740005760542,0.9297164412112257,0.9300158799070412,0.9266523534815486,0.9121897893756774,1.0,0.9371952150681815,0.9132696594283415,0.9323272760543421,0.9343004936335186,0.9039183599271959,0.93786856578416,0.9375777298333053,0.8726111422163859,0.9364650238008763,0.9102591260413709,0.9217137547373682,0.9313570123299902,0.9382610890828615,0.9464756696036487
GSM3305008,0.9481634528130147,0.9421289322949745,0.9380326746136189,0.9281781404012647,0.9200195235470319,0.918702194811905,0.9517073138541686,0.942318143651719,0.9244958506683996,0.9381715191254499,0.8836765650362811,0.9323541257859114,0.9236426193281582,0.9358136662680544,0.8805245260919112,0.9414659769825973,0.8939948195468467,0.9263574452245376,0.878881104352211,0.893129053991107,0.8889166618534836,0.9187184884538637,0.8867808904509733,0.895761596469932,0.8931816485191357,0.8979564978335911,0.9033886870528546,0.9132013987791574,0.9238698244089305,0.8852007388619432,0.890071096172338,0.9280095739416923,0.9333971784889753,0.9320156517644698,0.9136820787813611,0.9052712194084721,0.9413971350731296,0.9347269059710409,0.891056839705783,0.9069607820520879,0.9371952150681815,1.0,0.9205037294644307,0.9334657179933479,0.9011995764372762,0.8699913267309927,0.9441260694010094,0.9378038580069457,0.845696678651847,0.9462621765760438,0.9111730090587606,0.9073482469744322,0.9360849196682351,0.93370110876763,0.9417632473918615
GSM3305010,0.9335930936454869,0.9331125959797458,0.9109085837013591,0.9170748476144471,0.9288018068110154,0.8851033016676005,0.9442592574682475,0.9389230624442011,0.916406867999915,0.9130434610577582,0.8497655088034343,0.9371322319337227,0.8988728757385688,0.9217359539449355,0.8677011161182487,0.911354304245568,0.8550312369082032,0.9288199378315893,0.8422442821070089,0.8722900471093595,0.8564015188974495,0.9265388750682195,0.8737109658922603,0.8671787858065904,0.8855833233491466,0.8713281749207132,0.8797233007142504,0.8848562190632221,0.9009862149854563,0.8550129342631991,0.8746659108248283,0.9371865352959765,0.9473539815446389,0.9235474253217696,0.8859143763174196,0.898197506456019,0.9193947172886756,0.9306795970326665,0.8651248686004308,0.8987853196267037,0.9132696594283415,0.9205037294644307,1.0,0.9154879426576519,0.8706740293219127,0.8682559809266954,0.9260928470886777,0.9217069775270483,0.8787765285544932,0.9362511226227462,0.9280825209504922,0.900734799860878,0.9319559910497185,0.923938280254538,0.9324686403399107
GSM3305020,0.9352092640683537,0.9353743334137421,0.9294334756501733,0.916334801128149,0.9022765618279325,0.9344618158215889,0.947607139356778,0.9356612162546494,0.9225626026752554,0.9375836960544177,0.891153452128839,0.9411346145856698,0.9260932007458788,0.9355938113367344,0.8969268907632987,0.9309998000758598,0.9092148888635949,0.924144930772598,0.8771311725088485,0.9047230662405586,0.8886882566551186,0.9263328627001703,0.8900816391038179,0.9092638935576199,0.8943648561082547,0.9100194047954273,0.8996414874332257,0.9105714070671826,0.9208184275665097,0.8737581001439327,0.8909853029526278,0.9213406276386265,0.9220827560470942,0.9149692100870231,0.923996939521248,0.9067852133025146,0.9316485252426477,0.9311898338847909,0.9099827572149773,0.9154053090008079,0.9323272760543421,0.9334657179933479,0.9154879426576519,1.0,0.91743059850439,0.8868457204833998,0.929088111141429,0.9334694919914857,0.8674436701524982,0.9293390730586855,0.9037907748658647,0.8970986252623121,0.9320880082255435,0.9275523712637059,0.9431360760398383
GSM3305021,0.9204314741105876,0.921654931455084,0.903622917598061,0.8745647564834236,0.8434782495898094,0.8897595486004964,0.913942785064639,0.9108552033629209,0.8761123472980559,0.9053151635506035,0.9076170886433187,0.9310735396038937,0.8754773339193955,0.9103531744566211,0.8469831994103076,0.8841851376968521,0.8711084214279238,0.9319144318146269,0.8312198603093567,0.8858416281162127,0.8450686144613231,0.9193579121971744,0.8446124339983647,0.8644319617439081,0.8704613636442124,0.8716694571732586,0.8426565563230313,0.8536608340883345,0.861487800298097,0.8196628612519634,0.8234969470065623,0.9129579613248349,0.8973430089424917,0.8856652084502633,0.923541042860891,0.9159493414430736,0.8897531268253542,0.8952045388863442,0.9532335576144628,0.8924174559796219,0.9343004936335186,0.9011995764372762,0.8706740293219127,0.91743059850439,1.0,0.9063394497279607,0.8892605438114071,0.9090173463671303,0.8696886683736783,0.8940167227599735,0.8825575512676828,0.9002810927123575,0.9023632416844949,0.9019593337039032,0.9251730823647992
GSM3305025,0.8749195550571116,0.8833485633131649,0.8531341113022244,0.845726868897624,0.8176684635605059,0.8711189511460564,0.8804774315465407,0.8769353749914363,0.8433934919798722,0.8636735824974383,0.8544103405637992,0.914256200202045,0.8567666347431614,0.8964432425673201,0.8365035872791396,0.847515881123409,0.8400329020758769,0.9184880865878557,0.8018718579333864,0.8620362980014189,0.8178446440720472,0.9115626636696348,0.8361590829852574,0.8339760316308675,0.8481802108171654,0.8532704669064319,0.823541690973092,0.828762000998708,0.8448842673778024,0.7965141266771949,0.8175009320213156,0.9009199748243834,0.8954682402152598,0.8791807534897704,0.8984682105442771,0.8907275657741996,0.8755073661516498,0.875523714099196,0.9046374505250359,0.9042633757151088,0.9039183599271959,0.8699913267309927,0.8682559809266954,0.8868457204833998,0.9063394497279607,1.0,0.8702153602660658,0.8941615633154361,0.8705864519571543,0.8729171282886857,0.8869772459769326,0.8765878278066782,0.8860343939903835,0.8776907664366944,0.9076757706758586
GSM3305050,0.9458843739015005,0.938904950650069,0.9238090991334929,0.9250803733566942,0.9203874175142015,0.915981050759972,0.9483663130108916,0.9496174877008523,0.9273044392061928,0.9344404514016106,0.8936806282398604,0.9364953435076401,0.9287274038934343,0.9457120120142036,0.8879351075419561,0.9432339024840426,0.9018575171821963,0.9275170869605643,0.8917520389869574,0.8885753644053127,0.8961158990709932,0.9233979787634999,0.8903111404964952,0.9026531179531918,0.8902820211613206,0.9011688670168309,0.9045412172140623,0.9160201418654704,0.9311232960341259,0.8839235802321582,0.90212184936148,0.9388655282445961,0.9486273353101718,0.9451298490928022,0.9160676362070851,0.8971652990122267,0.9545724583124371,0.9364897498223058,0.8790586779801449,0.9176048445609019,0.93786856578416,0.9441260694010094,0.9260928470886777,0.929088111141429,0.8892605438114071,0.8702153602660658,1.0,0.9515234198620147,0.8427999440949757,0.9457812110153487,0.9312639864334596,0.9317279537599752,0.9468582918093542,0.9563998271958505,0.9494342059068779
GSM3305061,0.932846303962333,0.933218137108286,0.9140522321757051,0.9118625204218448,0.9073878687286214,0.9304170524873068,0.938018907012489,0.936629854775933,0.9096579355961429,0.9264042139915998,0.8827241803126127,0.9338915587942408,0.9238124254901484,0.9435486165547803,0.8846647831154956,0.9286188009291815,0.8952671095909864,0.9333622379095573,0.8764204564951988,0.9022054541358525,0.8851374658400066,0.9316156228538028,0.8925051299845828,0.8911874865420885,0.8901230350908471,0.9110062360971217,0.8976571598474462,0.9060434695443605,0.919630896358117,0.878100099443325,0.8907934006670571,0.9322178450278897,0.9483609975347109,0.9382078235509079,0.9252360900044128,0.8989845762416281,0.9475597285082785,0.9406553019799374,0.8941874592840738,0.9396092310291942,0.9375777298333053,0.9378038580069457,0.9217069775270483,0.9334694919914857,0.9090173463671303,0.8941615633154361,0.9515234198620147,1.0,0.8489495728179179,0.9362947084363469,0.9377780409484402,0.9245667260032423,0.9414453763857534,0.9440654385847161,0.9467964956840524
GSM3305068,0.8682112980739676,0.8791281099127805,0.8523515547940811,0.8564816861419384,0.8247705420633883,0.8423511254432288,0.8747249953316206,0.8704819319337871,0.8506137569337611,0.8522995906691656,0.8375556386527206,0.8966186012782312,0.8414205953641108,0.876371357728546,0.8335326253384572,0.8427620272711936,0.8243196412686049,0.8933024797875336,0.795515482792085,0.8472179095398354,0.8095745022926981,0.8959907195014735,0.83421172101686,0.8268198134500055,0.8532278046135968,0.8334650758191466,0.8093866541249154,0.8225622813374711,0.8328625844030921,0.7833664361085997,0.8048626579784998,0.8859902419409531,0.8739504643168844,0.8468599598450919,0.858330130789184,0.8704319752934586,0.8418544762080014,0.8600932172238119,0.8841249504857032,0.8611144906088961,0.8726111422163859,0.845696678651847,0.8787765285544932,0.8674436701524982,0.8696886683736783,0.8705864519571543,0.8427999440949757,0.8489495728179179,1.0,0.8616239339810168,0.8452892539993294,0.8526597243043844,0.8603419147112644,0.8593322988777726,0.8745021876174963
GSM3305084,0.9501186285465272,0.9479114539489247,0.9428586763514875,0.9365854752780268,0.9301447913222985,0.9128783579473808,0.9610311172464513,0.9498305611646477,0.9423119580879369,0.945078234931093,0.8946486896145017,0.9466681455351251,0.9174846729494047,0.9396454742856336,0.8929579414967523,0.9429251040946061,0.8949279600765052,0.9295687641592497,0.8811811343759421,0.8931695204277111,0.8936692250106933,0.9323564363547585,0.8933392802574001,0.9045091762327594,0.9029497305718782,0.8970189161062979,0.9002006306053696,0.9126334934791566,0.9267983850604194,0.8791201062962151,0.8920451491851387,0.9418068797586302,0.9380271519093042,0.9360298010761342,0.9160067811669692,0.9127501677666462,0.9421579320032499,0.9479364030788004,0.8835343467753333,0.9124014977455364,0.9364650238008763,0.9462621765760438,0.9362511226227462,0.9293390730586855,0.8940167227599735,0.8729171282886857,0.9457812110153487,0.9362947084363469,0.8616239339810168,1.0,0.9171512595019435,0.9191804727733386,0.9409907693823288,0.943133937415678,0.9432384951851556
GSM3305088,0.9184556800391177,0.9092896817598977,0.8829513507228427,0.885176021123013,0.8983235078151255,0.8671770819197783,0.9206137734731392,0.9329813073270431,0.8770602612445236,0.8942326664907929,0.8414663535779042,0.9165020312506227,0.8833670638988603,0.9143473170432109,0.8453451094301819,0.8936112987396553,0.8429793385089178,0.9218983298104879,0.8205810944864932,0.8521754269371492,0.8426650479334158,0.9214708595934955,0.8469643655754895,0.85486187996137,0.8600318813238697,0.8574194991663089,0.8592757402848108,0.8700070333811782,0.8843392308035241,0.8379292327022114,0.8482728496780224,0.9422226833022376,0.9504047706945599,0.9355800395170515,0.8953026204480938,0.8835725921382568,0.9217563303124349,0.9160948096849895,0.8727850755312435,0.9078228661031209,0.9102591260413709,0.9111730090587606,0.9280825209504922,0.9037907748658647,0.8825575512676828,0.8869772459769326,0.9312639864334596,0.9377780409484402,0.8452892539993294,0.9171512595019435,1.0,0.9193841445512413,0.9563876076877197,0.9309544019023137,0.9405551786882267
AP.7,0.9300995018814041,0.918136801522179,0.8957982026047552,0.8998421721939934,0.8791327900660435,0.871848973411723,0.9211336116746078,0.9316173029753635,0.8999186245718684,0.911185722871975,0.9124872481068904,0.9243355943551723,0.8902705141082633,0.9196041931770914,0.870778495840334,0.906475994349847,0.8759970972912432,0.914860785224115,0.8699256552518475,0.8642648805849463,0.8729182602799602,0.9198049650476657,0.855594022254225,0.874339654798581,0.8665047273731281,0.8791970970752003,0.8586194048097439,0.8787846163102088,0.8908958426113344,0.8441591214998955,0.854441157347523,0.9436588890334728,0.9398784494248034,0.9249817815156807,0.909757136957328,0.9004537500253632,0.9186577866896809,0.9126268304182429,0.8920710627734133,0.8969900013102059,0.9217137547373682,0.9073482469744322,0.900734799860878,0.8970986252623121,0.9002810927123575,0.8765878278066782,0.9317279537599752,0.9245667260032423,0.8526597243043844,0.9191804727733386,0.9193841445512413,1.0,0.9298479036252433,0.9630928306753923,0.9240041634012367
AP.8,0.9469554152405343,0.9356876497243657,0.9200901438195459,0.9174928672622354,0.9258545873228765,0.8982277032615356,0.9498045294789754,0.9547002650410596,0.9148402687388131,0.9356088110811212,0.8783753044681248,0.9344728025072979,0.911699304379557,0.9329331062397578,0.8755683906517027,0.9334392306432123,0.8824232074273536,0.92369108140252,0.8609754388413228,0.8807289509919592,0.8826778550071313,0.9283262809087749,0.870002763288937,0.8956048444766633,0.8854591402471251,0.88444785856558,0.8944793072956122,0.9075774466356576,0.9190565177713496,0.8732946810747017,0.8777984377302023,0.9509414075054083,0.9524009143424046,0.9445539451346922,0.9185511752689648,0.9076273844636692,0.939480206071914,0.9408572607381921,0.8950754767627285,0.9088115449764265,0.9313570123299902,0.9360849196682351,0.9319559910497185,0.9320880082255435,0.9023632416844949,0.8860343939903835,0.9468582918093542,0.9414453763857534,0.8603419147112644,0.9409907693823288,0.9563876076877197,0.9298479036252433,1.0,0.9456354535154251,0.9670724091881052
