,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304959,GSM3304960,GSM3304973,GSM3304975,GSM3304984,GSM3304985,GSM3304993,GSM3305051,GSM3305089,AP.7,AP.8,AP.9,AP.10,SSA.P.1,SSA.P.2,SSA.P.3,SSA.P.4,SSA.P.5,SSA.P.6,SSA.P.7,SSA.P.8,SSA.P.9,SSA.P.10,SSA.P.11,SSA.P.12,SSA.P.13,SSA.P.14,SSA.P.15,SSA.P.16,SSA.P.17,SSA.P.18,SSA.P.19,SSA.P.20,SSA.P.21
NS_2,0.9523476820398383,0.9004389168806903,0.9347402553501263,0.8723719397365074,0.9176539160229151,0.8724846011972294,0.9537845814083086,0.8504274269978064,0.8684700617853667,0.8682787325824919,0.9524407471457208,0.8704283351957273,0.8784967934166671,0.8792116010567835,0.8791703581745158,0.867330673449332,0.8827009324854094,0.8964446535297381,0.8427523007843275,0.8588977364780529,1.0,0.9682539234312728,0.9221088790445611,0.8919775092982384,0.9171267405540414,0.8939960381399344,0.9303784504854824,0.9089797940616666,0.9395268693199342,0.9244386393703147,0.9019591024620428,0.9436588890334728,0.9509414075054083,0.9428235326244468,0.9511863386587959,0.8992906680483147,0.9336408284722314,0.8875969926552085,0.9164541761399008,0.9438353859751414,0.8928522528072034,0.9374845031358603,0.9111758067821335,0.9204631537595733,0.9166445643569796,0.9246008533737429,0.8905563396660403,0.9355624622809499,0.940647406676377,0.9346934627018576,0.8965442243511331,0.8558372539712633,0.9230473912278327,0.9479507333487637,0.8776597033976995,0.89380197925718
NS_1,0.9397888976171087,0.9068787091977539,0.9369263320420149,0.8670238639530323,0.9220069572578089,0.8696723164947057,0.9443318359555208,0.8526168943075022,0.873494136414394,0.8677145182513335,0.9346354323032374,0.8725504262173476,0.8715208012899864,0.8747808943615498,0.8859693105521281,0.8819168873636558,0.8917030003236417,0.907033362576856,0.8627379276825784,0.8760074015597431,0.9682539234312728,1.0,0.9282417601672761,0.9060769608465185,0.9346102183929006,0.9033875814882747,0.9206002926231805,0.9172773339182161,0.9411389688612345,0.9300171284993417,0.8909897924814071,0.9398784494248034,0.9524009143424046,0.9529466135437986,0.9476018160067012,0.8979576443799778,0.9316926887992306,0.9078335211962072,0.9185697922016897,0.9387966520234944,0.9253564550785299,0.9280585783154607,0.9144636401913793,0.9048994875022696,0.9051909802498019,0.9032791654269025,0.8795725725441161,0.9555216240758585,0.9623249055888892,0.9294586556519578,0.8973357142747418,0.873858026787022,0.9133612352138404,0.9298978651522464,0.8398972022192305,0.88704812623158
GSM3304959,0.9277520068858011,0.8990005764732861,0.9267354546026566,0.8762193947205817,0.8979941014739857,0.8572545974090127,0.9267872855670691,0.8517141882910919,0.888327116536099,0.8568715002958369,0.932147899160647,0.9018882557515178,0.8635180287720039,0.9024729415443117,0.8828528786412482,0.8703423742214578,0.877100169617364,0.9006270130044174,0.8477312834879835,0.875302994071861,0.9221088790445611,0.9282417601672761,1.0,0.9506815883992888,0.9522444185157978,0.9461738304186513,0.9445285432226631,0.9542684200907291,0.9179044296029595,0.9462677263641315,0.9378895787611253,0.8923573927740532,0.9113960724149885,0.9026016095313911,0.9210691154986873,0.9356646665119737,0.9498005968488883,0.939747850003046,0.9430294785005912,0.9397328890207562,0.9302327768044523,0.936345266137654,0.9347926432077093,0.930799852628707,0.9231762388181501,0.9269082042600086,0.9278762582521823,0.932764151833437,0.9224698783942216,0.9508897112917388,0.938509130392063,0.9250737708850243,0.8758573416161357,0.9277810115249244,0.8147202973329949,0.9258700450618697
GSM3304960,0.883753274011508,0.8505871346285809,0.880099971138001,0.8213433050736046,0.8436646768340882,0.7969057007186445,0.8881734489842443,0.7924380977415918,0.8288818506473682,0.7994059511641425,0.8886742665915774,0.847944660615814,0.8008711724177053,0.8452319879373588,0.8229562476794716,0.8260613219591044,0.8255511924702582,0.8530165561322758,0.8020124306439259,0.8357685510699642,0.8919775092982384,0.9060769608465185,0.9506815883992888,1.0,0.951777686557255,0.9454965460455557,0.9132295202885038,0.9361500099202267,0.8739467542872501,0.9266894379859265,0.9158641068108682,0.8449982494057444,0.8759728962587966,0.8584002506275649,0.8793557126749989,0.892192694854588,0.8986221467417593,0.9105739410481676,0.9058640749702902,0.8878605188644793,0.8953287345667215,0.8863384896042905,0.8864493920443629,0.8687598489840653,0.8631379259314327,0.8695147730037112,0.8774176569118416,0.8999816662028594,0.9010387204876601,0.9037560377488044,0.8965221800704771,0.8892568024960118,0.8019183543221746,0.874747496679243,0.7424524941368214,0.8905074327717677
GSM3304973,0.9195913823758095,0.8843613598141484,0.9139601639238375,0.8529712731517308,0.8786312384249652,0.8412444735865335,0.9196032292542939,0.8296444103197411,0.8699935937283714,0.8367185014400718,0.9150676867184707,0.8767365612638395,0.839539872833994,0.8708123244997342,0.8676495887350463,0.8656044181077316,0.8574691226569047,0.8866636590218382,0.8349567744948891,0.8675790929981926,0.9171267405540414,0.9346102183929006,0.9522444185157978,0.951777686557255,1.0,0.9355268999398264,0.9373820823064348,0.9487440545661113,0.9071327515587382,0.9476800726828889,0.9257958809066584,0.8828495131801523,0.9080383744505572,0.9002488859982424,0.9127241783548506,0.9070387443019883,0.9209272065393956,0.9183166386854069,0.9198824563656958,0.9201744457484549,0.9267825152008231,0.9181329834445796,0.9222274429677153,0.9051962306917977,0.9020489236718334,0.9043692891696037,0.9017554021923423,0.9298321033496849,0.9248766295762637,0.9273840935596696,0.9108116537051909,0.8960047085932012,0.8538948526291656,0.9075495950419221,0.7938176124150922,0.9034249389341366
GSM3304975,0.9045559265740214,0.8566555820088555,0.8880995330224091,0.8335558985598035,0.8543254915592423,0.8071788221895119,0.9064220473062375,0.7942148060550558,0.8526838974192865,0.8061756676000326,0.901944756416679,0.8570710218734375,0.8146777814526619,0.8731606892792471,0.8381955778987917,0.833081258614433,0.8342789324445465,0.8581454005738078,0.8066961046427701,0.835320531889229,0.8939960381399344,0.9033875814882747,0.9461738304186513,0.9454965460455557,0.9355268999398264,1.0,0.9137319860193417,0.922611756818699,0.8776073192838063,0.9250587703179093,0.9228997368478185,0.8470211662714293,0.8778194269971329,0.8602176534555789,0.8882256273553317,0.9231077240342772,0.9115967801182795,0.9210283646465767,0.9121932088165825,0.9006485265590792,0.9105121481309538,0.9009711566948424,0.9061019923706978,0.8960597124119478,0.8942401765753081,0.8987841823511946,0.9105287331788484,0.9033685000840289,0.8945135537077152,0.9178708917918068,0.9194779449995039,0.9020237575736044,0.8282727031939596,0.8952926169778841,0.7704288943317985,0.917174765097092
GSM3304984,0.9429344712259115,0.8967969294860304,0.9292607046350163,0.8818238654482465,0.8916431784148878,0.8758094185613107,0.9369686900192584,0.8584822723181394,0.8876971294584366,0.860501785297453,0.9386071078041439,0.8956343081153363,0.8723640231855753,0.9009117861823038,0.8835224739891908,0.8631783857641241,0.8736045674642977,0.8902840127932039,0.8369874261437752,0.867593954076975,0.9303784504854824,0.9206002926231805,0.9445285432226631,0.9132295202885038,0.9373820823064348,0.9137319860193417,1.0,0.9426339736953775,0.9067505927367853,0.9484366257542044,0.936150045717189,0.9031865887510507,0.9060593718934411,0.9113373243488421,0.9269505566934992,0.9261305720952963,0.9419690721613001,0.9099111944989475,0.9343604680506942,0.9443240647403658,0.9063519369982526,0.9422600170711946,0.9280426020312692,0.9383757786295074,0.9315542261934452,0.9422789742379499,0.9257976171559564,0.9193242724284547,0.9023820927358684,0.9500764506142548,0.91926350908665,0.892788320525926,0.8887194121599363,0.9404216673274302,0.8543396787628333,0.9249699018440203
GSM3304985,0.9200483851253046,0.9021258519842085,0.9249427328883606,0.882614225545074,0.8930244082117912,0.8678866423370304,0.9081724967450718,0.8619028756112305,0.8792381552466889,0.8623782277963294,0.9201776377574491,0.9086837361385275,0.8640304118461016,0.8899182411171058,0.8906516570982345,0.876362006935851,0.8775361145429206,0.902323711380142,0.8456739218609008,0.8904922735340516,0.9089797940616666,0.9172773339182161,0.9542684200907291,0.9361500099202267,0.9487440545661113,0.922611756818699,0.9426339736953775,1.0,0.9031293465923732,0.944010083681865,0.9287125822835222,0.881739125629118,0.8952870157941271,0.8992103084400171,0.9114145730669441,0.9095897531503179,0.9338742488509586,0.9212554588909426,0.9381717233939708,0.927513650733794,0.9165509397020052,0.9189839703710572,0.9126106773579067,0.9210407127653576,0.9121186713415167,0.9125427177775745,0.9117879896114301,0.9175506440231168,0.9163543804762565,0.9354920205901655,0.9169851143868863,0.9108146815605694,0.8581354263629074,0.9134245222939391,0.7959082782095422,0.9181313039138372
GSM3304993,0.9428579298277333,0.9185022451836939,0.9371153156576353,0.8815769616243776,0.9515327430795085,0.8884957435241767,0.9261530831389646,0.8783992320897458,0.8884722701424291,0.8911434791547919,0.9284026299762745,0.8902906119353091,0.9003730201341276,0.897100332959074,0.8952664151751966,0.9030231814216794,0.9108272145557794,0.9295577476620647,0.8823906636762527,0.8895949529202033,0.9395268693199342,0.9411389688612345,0.9179044296029595,0.8739467542872501,0.9071327515587382,0.8776073192838063,0.9067505927367853,0.9031293465923732,1.0,0.8996151467551106,0.8665666397405476,0.9226879609369381,0.9522608913137394,0.9450707730948976,0.9508058995763589,0.9146018414622231,0.9443602845021153,0.9227126140226781,0.9363495451197779,0.9467503211366244,0.9185121517983562,0.927880773252408,0.922345839059824,0.9180912284719414,0.9160391681469221,0.9223644188483001,0.8984584884029623,0.9515395688639262,0.9471450399547353,0.9463197227742296,0.922042325396409,0.8963556580740906,0.936243890857818,0.9457964293680237,0.8405960263528159,0.8902414364671906
GSM3305051,0.9370299611224474,0.8909274994724036,0.928161582370883,0.8728036319299414,0.8805060231705508,0.8627630214248928,0.9361701836701833,0.8440360493902517,0.8800470629958947,0.8493393591370969,0.9259690247171117,0.8816948797113615,0.8556642286833759,0.8830721508269563,0.8745747866398463,0.860731757980909,0.8659075588764604,0.8834752117287299,0.8284599652589575,0.8666257689176198,0.9244386393703147,0.9300171284993417,0.9462677263641315,0.9266894379859265,0.9476800726828889,0.9250587703179093,0.9484366257542044,0.944010083681865,0.8996151467551106,1.0,0.9492516317806924,0.893030994902539,0.8973536049261409,0.908027689049045,0.9157654951857244,0.911245352074577,0.9268325618940063,0.9069116619221083,0.9233455100190282,0.9290147415595116,0.910035919033474,0.9295406808984854,0.9198528475182439,0.9235953952997144,0.9210277450604077,0.9221576857978947,0.9103755887110019,0.9201490879324523,0.9147348630512241,0.9332943416958668,0.9066263268981167,0.8866541663388857,0.870483015246052,0.9213946286068285,0.8308511648502453,0.9272841572426211
GSM3305089,0.9232273894967166,0.8589937697169719,0.9030187397436596,0.8620698208488561,0.8466133507788102,0.8396260819188145,0.9198989972678688,0.8150536399650866,0.867209493471146,0.8242018042948981,0.9220652099587119,0.8723268759661121,0.835902010378013,0.8720365355682377,0.8594481898837759,0.8281397529669731,0.8331095157082941,0.8533872346867744,0.7950058077915871,0.8337908141505322,0.9019591024620428,0.8909897924814071,0.9378895787611253,0.9158641068108682,0.9257958809066584,0.9228997368478185,0.936150045717189,0.9287125822835222,0.8665666397405476,0.9492516317806924,1.0,0.8591269948069822,0.8627977973482235,0.8612812710855227,0.8875712799065,0.9062065717961504,0.9087169920907052,0.886958176350401,0.9035807630279585,0.9064875488229741,0.8886047838706558,0.9250786880282024,0.9174098368184553,0.9289230982274695,0.9232486759286809,0.9246153879950522,0.923440273120105,0.8852116434570402,0.8716895122129128,0.9209498739897819,0.9024581476752507,0.8706114187784486,0.8449931542937418,0.9070298827289222,0.827029541424572,0.937544318297138
AP.7,0.9243355943551723,0.8902705141082633,0.9196041931770914,0.870778495840334,0.906475994349847,0.8759970972912432,0.914860785224115,0.8699256552518475,0.8642648805849463,0.8729182602799602,0.9198049650476657,0.855594022254225,0.874339654798581,0.8665047273731281,0.8791970970752003,0.8586194048097439,0.8787846163102088,0.8908958426113344,0.8441591214998955,0.854441157347523,0.9436588890334728,0.9398784494248034,0.8923573927740532,0.8449982494057444,0.8828495131801523,0.8470211662714293,0.9031865887510507,0.881739125629118,0.9226879609369381,0.893030994902539,0.8591269948069822,1.0,0.9298479036252433,0.9630928306753923,0.9240041634012367,0.8693625412728161,0.9350583094878169,0.8474686300388006,0.8902885505316511,0.9579773638452252,0.8588851351908748,0.9345636864169734,0.8996536380861785,0.8929355430453803,0.8742136810809357,0.9082731380242927,0.856430058468712,0.8974320800394452,0.9071621153932939,0.9175991249484472,0.8585000653630444,0.825323305728745,0.947166645991785,0.9237849870274811,0.9232952199142321,0.8445216824209424
AP.8,0.9344728025072979,0.911699304379557,0.9329331062397578,0.8755683906517027,0.9334392306432123,0.8824232074273536,0.92369108140252,0.8609754388413228,0.8807289509919592,0.8826778550071313,0.9283262809087749,0.870002763288937,0.8956048444766633,0.8854591402471251,0.88444785856558,0.8944793072956122,0.9075774466356576,0.9190565177713496,0.8732946810747017,0.8777984377302023,0.9509414075054083,0.9524009143424046,0.9113960724149885,0.8759728962587966,0.9080383744505572,0.8778194269971329,0.9060593718934411,0.8952870157941271,0.9522608913137394,0.8973536049261409,0.8627977973482235,0.9298479036252433,1.0,0.9456354535154251,0.9670724091881052,0.8950837069884764,0.9297389770858271,0.9021268427754338,0.9239696798777419,0.9366363450197366,0.9079229146149057,0.9292297414222254,0.9108493919141134,0.9001395441743081,0.9010203275910214,0.9039148595552288,0.8738466631978968,0.9558487701891822,0.9405889403919021,0.9313646353933183,0.8982196132585019,0.8705617428154585,0.9300794591550657,0.9472221501563179,0.8421611777667694,0.8666969807096734
AP.9,0.9336926033641232,0.9138115690881073,0.9363322807247205,0.8828425512204017,0.9338051964169222,0.895224079483398,0.9243741395280077,0.8838016186952456,0.8767008459725611,0.8878244141135159,0.9206607263932923,0.8744033239669402,0.8961407471764633,0.8832782833243763,0.8944999336786373,0.8849307442415371,0.9073776152097559,0.9178411108561049,0.8720609768318175,0.8833766129304168,0.9428235326244468,0.9529466135437986,0.9026016095313911,0.8584002506275649,0.9002488859982424,0.8602176534555789,0.9113373243488421,0.8992103084400171,0.9450707730948976,0.908027689049045,0.8612812710855227,0.9630928306753923,0.9456354535154251,1.0,0.9437510748084847,0.8927412701097122,0.9403821902132882,0.885936259370943,0.9163777763890267,0.9579343184094913,0.8918241107233115,0.9262348136941649,0.9035125652595095,0.8981474566210077,0.8894069177888017,0.9098907105914764,0.8629944683380186,0.9380027305513313,0.9438233299856347,0.9328584789547907,0.8872273677837138,0.8635806572719267,0.9420647683301033,0.9395631193348931,0.8773176898777638,0.8617800784308707
AP.10,0.9568126732853238,0.9224572143422634,0.9450291559043971,0.8858508278250761,0.9313148632649889,0.8987578117787784,0.9463911206353921,0.869776584503704,0.8991772567066654,0.8827925631452274,0.945540167683727,0.8826790369529203,0.8982659076426522,0.9001351859894037,0.8991543552425421,0.8954081946458932,0.9070666156853755,0.9180450550895849,0.8685354160723945,0.8839954938832076,0.9511863386587959,0.9476018160067012,0.9210691154986873,0.8793557126749989,0.9127241783548506,0.8882256273553317,0.9269505566934992,0.9114145730669441,0.9508058995763589,0.9157654951857244,0.8875712799065,0.9240041634012367,0.9670724091881052,0.9437510748084847,1.0,0.9113687408352147,0.9416312247716736,0.9120740847921698,0.9373483394758146,0.9476623767972232,0.9207791633567746,0.9473664839001229,0.922116300241293,0.924743085908198,0.9252309805968162,0.9312471641361316,0.9045352816050677,0.9544506865220633,0.9293227119585302,0.9504183766433889,0.9077551392334124,0.8804379642940946,0.9376804024286248,0.9614142967263224,0.8627415454948648,0.8945570580712172
SSA.P.1,0.9305102671199111,0.8984768257847687,0.9157170715532028,0.8797536506245286,0.9087542249236034,0.8637043642517115,0.920340063444996,0.8552148332383733,0.8985383445678186,0.8610345857263786,0.9258947612712982,0.8969348709459125,0.8776848945422066,0.9258369597070921,0.8774121016683477,0.8716352644483164,0.8868308267991782,0.8973501822495394,0.8539061870197195,0.8698047409707194,0.8992906680483147,0.8979576443799778,0.9356646665119737,0.892192694854588,0.9070387443019883,0.9231077240342772,0.9261305720952963,0.9095897531503179,0.9146018414622231,0.911245352074577,0.9062065717961504,0.8693625412728161,0.8950837069884764,0.8927412701097122,0.9113687408352147,1.0,0.9522372373293323,0.9513807037842035,0.9467441316966326,0.9410747295477058,0.9404707846524032,0.9274627316063012,0.9460070992394609,0.9407700119457051,0.9391189889090852,0.9453136219948154,0.948529905481732,0.9239863367293843,0.9007956129308089,0.9577363827151736,0.966181999834068,0.9409511299974593,0.8859723330846204,0.9383038609586849,0.8080977743339429,0.9379276961097388
SSA.P.2,0.950109998392015,0.931008746086246,0.951398295216509,0.9112869616838298,0.9406475595381852,0.9041060183097883,0.9355089508471118,0.8996250793878641,0.9177686238352328,0.900768787759611,0.9479218569172088,0.9191696852983042,0.9064535868705507,0.9276438329660586,0.9183644832276596,0.9061052599823461,0.9149074544576216,0.9347051857569766,0.8824846653340331,0.9043212062018027,0.9336408284722314,0.9316926887992306,0.9498005968488883,0.8986221467417593,0.9209272065393956,0.9115967801182795,0.9419690721613001,0.9338742488509586,0.9443602845021153,0.9268325618940063,0.9087169920907052,0.9350583094878169,0.9297389770858271,0.9403821902132882,0.9416312247716736,0.9522372373293323,1.0,0.9564299044904229,0.9639293170326764,0.9783957587121006,0.934453973514981,0.9586172437444276,0.9503108709004783,0.9536167983461775,0.9427493063284037,0.9566828144349644,0.9418018794425935,0.9426625001747693,0.9320492185091536,0.976709556841686,0.9528366254640475,0.9363712089134565,0.9337755910757284,0.9562503802400208,0.8645528583115311,0.9286787574727233
SSA.P.3,0.9133257438150848,0.913866882722025,0.9228562265430037,0.8810335940072924,0.9224551844894063,0.8661947700687724,0.8984142918875537,0.8631579076875324,0.8946925925429163,0.8669420431627624,0.9052695992080335,0.9043893852573247,0.8775759243043236,0.907752738026414,0.8856588867056268,0.8966863008488218,0.9008382189136916,0.9233625265354447,0.8767152081853636,0.8988117809532262,0.8875969926552085,0.9078335211962072,0.939747850003046,0.9105739410481676,0.9183166386854069,0.9210283646465767,0.9099111944989475,0.9212554588909426,0.9227126140226781,0.9069116619221083,0.886958176350401,0.8474686300388006,0.9021268427754338,0.885936259370943,0.9120740847921698,0.9513807037842035,0.9564299044904229,1.0,0.9605481537646952,0.9207494710824675,0.9579786177659337,0.9040964514487716,0.9236617097161549,0.919658017943402,0.9228880860547456,0.9105901568732839,0.9276445204797656,0.9479461481957684,0.9344043187441461,0.9477059274102015,0.9661558208910788,0.9684445630884674,0.8576019525115671,0.9123791691432422,0.7385181943087971,0.9295669570504089
SSA.P.4,0.9385814522102026,0.931020161358167,0.9427606422042859,0.9075882907353794,0.9369650817981062,0.8936645642771306,0.9151996328470161,0.8939041161349189,0.9009259500458116,0.8931558722547004,0.9278964960479457,0.9201743601791931,0.9039478864521258,0.9202901089857257,0.9029928230798169,0.9080013379349806,0.9139641803728182,0.938901443773579,0.8778673382355922,0.9110652817148187,0.9164541761399008,0.9185697922016897,0.9430294785005912,0.9058640749702902,0.9198824563656958,0.9121932088165825,0.9343604680506942,0.9381717233939708,0.9363495451197779,0.9233455100190282,0.9035807630279585,0.8902885505316511,0.9239696798777419,0.9163777763890267,0.9373483394758146,0.9467441316966326,0.9639293170326764,0.9605481537646952,1.0,0.9569154296056686,0.9361638137876604,0.9308982921159057,0.9273403190486468,0.935755444692784,0.9300782694016406,0.9342629537352392,0.9342991707251123,0.9441211174658123,0.9380342862941266,0.9632668701498049,0.9557797114217946,0.9516213068568109,0.8908582303019238,0.946496206248554,0.7954502606550953,0.9326544928781237
SSA.P.5,0.9576668924626992,0.9222063652436916,0.9481313268311817,0.9026132655258736,0.9365680039861354,0.900676334653128,0.9440541080758935,0.8957100257582146,0.9098104379549439,0.8969232127317202,0.9506653364514319,0.905500972141875,0.9022059141458671,0.9201698806998464,0.9112722189950934,0.8944120114637355,0.9069361038041146,0.9248792689769005,0.8732735883814408,0.891952067022829,0.9438353859751414,0.9387966520234944,0.9397328890207562,0.8878605188644793,0.9201744457484549,0.9006485265590792,0.9443240647403658,0.927513650733794,0.9467503211366244,0.9290147415595116,0.9064875488229741,0.9579773638452252,0.9366363450197366,0.9579343184094913,0.9476623767972232,0.9410747295477058,0.9783957587121006,0.9207494710824675,0.9569154296056686,1.0,0.9195012387338403,0.9652150008666631,0.9480217977951535,0.9459037596820762,0.9319934008299331,0.9602747591672576,0.9286560915684036,0.9361419984132002,0.9288835044239548,0.9719021539862155,0.9304626245602095,0.903816287321652,0.9525154938201555,0.9620804909045535,0.9015109885074282,0.9132140272936717
SSA.P.6,0.91926519709315,0.9170372389824661,0.9222248251181419,0.8749553375415464,0.9121989767933117,0.8670836021091527,0.9135174689159073,0.8537632802235564,0.9070323059066306,0.8604823225890232,0.9127409306816241,0.8983461600974947,0.8699019048149745,0.8989032789329261,0.9025322861988873,0.8951857956896775,0.8924072868483814,0.9110848566400715,0.8729767033016552,0.8924036987868328,0.8928522528072034,0.9253564550785299,0.9302327768044523,0.8953287345667215,0.9267825152008231,0.9105121481309538,0.9063519369982526,0.9165509397020052,0.9185121517983562,0.910035919033474,0.8886047838706558,0.8588851351908748,0.9079229146149057,0.8918241107233115,0.9207791633567746,0.9404707846524032,0.934453973514981,0.9579786177659337,0.9361638137876604,0.9195012387338403,1.0,0.9206608970238225,0.947178281975749,0.9269570442482514,0.9346201021368212,0.9147245278503499,0.9289378208394277,0.9527314167011632,0.9271679113204768,0.9365000897165963,0.9406864385730483,0.9358258571518674,0.8787347558517845,0.9087833861737463,0.7698681465800099,0.9207812791930183
SSA.P.7,0.9577106849964406,0.9093503641982486,0.9453539415992709,0.8931620068258947,0.9130111042205814,0.8963887170463468,0.9479918819651453,0.8698892115534019,0.919913718438672,0.8791659471859171,0.9537751427879904,0.8939521521464703,0.8925066018565011,0.913151562328938,0.9091199392516758,0.8798035103761794,0.8872127333527656,0.9059266121528966,0.8529717805818151,0.8718361348695898,0.9374845031358603,0.9280585783154607,0.936345266137654,0.8863384896042905,0.9181329834445796,0.9009711566948424,0.9422600170711946,0.9189839703710572,0.927880773252408,0.9295406808984854,0.9250786880282024,0.9345636864169734,0.9292297414222254,0.9262348136941649,0.9473664839001229,0.9274627316063012,0.9586172437444276,0.9040964514487716,0.9308982921159057,0.9652150008666631,0.9206608970238225,1.0,0.9652547419992765,0.9619649289070332,0.9505762757407327,0.9672313901841673,0.945351995902129,0.9315355230178153,0.8979439531766221,0.965570867336124,0.9134655741155115,0.883476253876973,0.9510709389651331,0.9586872066680973,0.9174559310201178,0.9254338308501722
SSA.P.8,0.942381720608252,0.901811410418743,0.9334210811195348,0.8835791998555097,0.9124616844100405,0.8818403575002384,0.9348657143104363,0.860753671199295,0.9209289787954792,0.8708416739613928,0.9382238421862795,0.8995096885012589,0.884080558000838,0.9140646895903476,0.9034212640775162,0.880569438524478,0.8813545360316439,0.9035771435205205,0.8551222616093245,0.8709796885005276,0.9111758067821335,0.9144636401913793,0.9347926432077093,0.8864493920443629,0.9222274429677153,0.9061019923706978,0.9280426020312692,0.9126106773579067,0.922345839059824,0.9198528475182439,0.9174098368184553,0.8996536380861785,0.9108493919141134,0.9035125652595095,0.922116300241293,0.9460070992394609,0.9503108709004783,0.9236617097161549,0.9273403190486468,0.9480217977951535,0.947178281975749,0.9652547419992765,1.0,0.9583786575045882,0.9525204949920505,0.9560898873399601,0.9540057880987411,0.932932013778092,0.8990164057486356,0.9575863208831563,0.9356200955171606,0.9098774513480707,0.9255233736575509,0.9372972253285919,0.8644086530016828,0.9329418324160459
SSA.P.9,0.9544348774118389,0.9130256625740121,0.9423489374045729,0.9088343744601086,0.9203982836785015,0.9065943105600103,0.9359954898451911,0.8807725867159011,0.9240805929911952,0.8898480589004614,0.9476845122405888,0.9186662696807444,0.9027217718112722,0.9240303296057419,0.9214129981026458,0.8863940483946676,0.8935657088372922,0.9124232676545968,0.8569805016980041,0.880440197548571,0.9204631537595733,0.9048994875022696,0.930799852628707,0.8687598489840653,0.9051962306917977,0.8960597124119478,0.9383757786295074,0.9210407127653576,0.9180912284719414,0.9235953952997144,0.9289230982274695,0.8929355430453803,0.9001395441743081,0.8981474566210077,0.924743085908198,0.9407700119457051,0.9536167983461775,0.919658017943402,0.935755444692784,0.9459037596820762,0.9269570442482514,0.9619649289070332,0.9583786575045882,1.0,0.9889196348831336,0.9711041421023523,0.9662937265098254,0.9203371872863542,0.8933596525885614,0.9603904982280492,0.938529165548197,0.9101336248071843,0.9227488710115015,0.9515511250763782,0.8719164322266221,0.9526102284073479
SSA.P.10,0.9520033552067874,0.9114147070115237,0.9399708520853436,0.90026502120151,0.9165392537193533,0.9021160076152898,0.9361288777691388,0.8694827010016873,0.9212160268115104,0.8831543033478908,0.9438117796316706,0.9099269184374702,0.8999745326904602,0.918946906434886,0.9150959063919996,0.8863533388887938,0.8928455467269881,0.9071866881995285,0.855103276254463,0.8760387999571372,0.9166445643569796,0.9051909802498019,0.9231762388181501,0.8631379259314327,0.9020489236718334,0.8942401765753081,0.9315542261934452,0.9121186713415167,0.9160391681469221,0.9210277450604077,0.9232486759286809,0.8742136810809357,0.9010203275910214,0.8894069177888017,0.9252309805968162,0.9391189889090852,0.9427493063284037,0.9228880860547456,0.9300782694016406,0.9319934008299331,0.9346201021368212,0.9505762757407327,0.9525204949920505,0.9889196348831336,1.0,0.9610800470887688,0.958504612271875,0.9296124655965415,0.8948138697189932,0.951483942493876,0.9357772307416748,0.9066710480436,0.9141334786740344,0.9479178902681359,0.8514691178812819,0.9513151295305576
SSA.P.11,0.9589423016408821,0.9001011604494719,0.932992079440802,0.8939428167813107,0.9142169317351053,0.8955841814739476,0.9403843585219261,0.8704476388636042,0.9181466759400053,0.8802209241591396,0.9492154792838811,0.900525599233046,0.8954237328576501,0.9215096676197307,0.9058018015852884,0.8756285714742839,0.8834246372691656,0.9006489148536927,0.8495844575362332,0.8664844940167843,0.9246008533737429,0.9032791654269025,0.9269082042600086,0.8695147730037112,0.9043692891696037,0.8987841823511946,0.9422789742379499,0.9125427177775745,0.9223644188483001,0.9221576857978947,0.9246153879950522,0.9082731380242927,0.9039148595552288,0.9098907105914764,0.9312471641361316,0.9453136219948154,0.9566828144349644,0.9105901568732839,0.9342629537352392,0.9602747591672576,0.9147245278503499,0.9672313901841673,0.9560898873399601,0.9711041421023523,0.9610800470887688,1.0,0.9726079462141227,0.9144295125171871,0.8886548757034606,0.9660715748083022,0.9352644175242554,0.8933253307394542,0.9350077131734976,0.9607749120653652,0.9005451839702997,0.9401802811389863
SSA.P.12,0.9375839949587763,0.8947237402677064,0.9189569767835173,0.8895947162395016,0.8962297739510018,0.8774299504323867,0.9191437067862778,0.8589286923470277,0.9184897414643584,0.8657083375781134,0.9295847423925895,0.909369342076774,0.8767201392100106,0.9134851949534191,0.9011324647695337,0.8741100368711378,0.8716717329500867,0.8952778384259253,0.8414911103771013,0.870035119397254,0.8905563396660403,0.8795725725441161,0.9278762582521823,0.8774176569118416,0.9017554021923423,0.9105287331788484,0.9257976171559564,0.9117879896114301,0.8984584884029623,0.9103755887110019,0.923440273120105,0.856430058468712,0.8738466631978968,0.8629944683380186,0.9045352816050677,0.948529905481732,0.9418018794425935,0.9276445204797656,0.9342991707251123,0.9286560915684036,0.9289378208394277,0.945351995902129,0.9540057880987411,0.9662937265098254,0.958504612271875,0.9726079462141227,1.0,0.9020651656751695,0.8717991952592558,0.9533602380446488,0.9486737880998833,0.9247800133819096,0.8872937668914712,0.932300280053834,0.834647897747487,0.9561604932009253
