,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,GSM2674167,GSM2674173,GSM2674157,GSM2674158,GSM2674159,GSM2674160,GSM2674161,GSM2674162,GSM2674163,GSM2674164,GSM2674165,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304957,GSM3304968,GSM3304969,GSM3304972,GSM3304976,GSM3304978,GSM3304979,GSM3305004,GSM3305008,GSM3305010,GSM3305020,GSM3305021,GSM3305025,GSM3305050,GSM3305061,GSM3305068,GSM3305084,GSM3305088,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6
GSM2674167,0.9305178898832345,0.930845867143214,0.9292508028416218,0.9247234640143656,0.9297831248483672,0.9269579460084177,0.9276607368847903,0.9390466207111866,0.9346307105571465,0.9348152935673113,0.9419209846279198,0.9418633891722997,0.9418452263292333,0.9312877337829307,0.9328464762434326,0.9255389315035141,0.9413172489436091,0.913291112508132,0.9470087207584743,0.9307643857583682,1.0,0.9691039461292839,0.9635773815956805,0.9401940660779845,0.9458788852253536,0.9037795599532715,0.9735049461740257,0.973189097829538,0.9416797899055476,0.9548657486256938,0.9231484322427183,0.93785903868906,0.9379379639428875,0.9329248014889263,0.9237327711325912,0.9329141584651345,0.9303762743706204,0.93343637909997,0.9381548064730512,0.9462899506541994,0.9195141356920363,0.8926458871869174,0.9498313774925158,0.9506676256591097,0.9337487344963581,0.9370007615543677,0.9284452847478831,0.8792344518098907,0.9498348693351193,0.9354792060892801,0.8704876389622893,0.9515830785590128,0.9119452046770165,0.8138663369304153,0.7991109714762069,0.7166603451634516,0.8700260508321083,0.9427716807311111,0.9363690348041059,0.9293272356071482,0.9472245398045257,0.9532154013570688,0.9519492648873704,0.948931112397274,0.9548356810770123,0.9372241271291364,0.9498898380888775,0.9564758141646085,0.9486752931633037,0.9389323694787701,0.9156983969894877,0.9160824194610533,0.9230646488635805
GSM2674173,0.9281111526339955,0.9291372130707886,0.9248519801259297,0.9178838346386029,0.9219976549994278,0.9239497269282473,0.9213930069808045,0.9390967279471933,0.9360813834141926,0.9372266453463215,0.9402991345913668,0.9390667440434624,0.9353425911779996,0.9270277844370355,0.9276028369947522,0.9234841380078794,0.9357571566957517,0.9190447250002871,0.9408275815562421,0.9286096360728245,0.9691039461292839,1.0,0.9585992498378533,0.9348514646237425,0.937284599289843,0.9170029030177062,0.9628893862208574,0.9543475030147154,0.9395926909478123,0.9463183823728517,0.9161362977602628,0.9351605580821015,0.9435633228915229,0.9422127043845984,0.9378193167948811,0.9212547473700377,0.9301719010978563,0.9320198389094064,0.9342947613684696,0.9471034469996178,0.9171518050394548,0.9016676791680293,0.9481911226843421,0.9445394627676974,0.9340522987222518,0.9358731935064967,0.9269302042922204,0.8836072834470284,0.9424159037166813,0.9340384665452145,0.8813751777818097,0.9486211445379733,0.9018701060150798,0.8234425410345513,0.8293879239937336,0.739764311808809,0.8837446306071924,0.935298403781931,0.9288094550995639,0.91007531848721,0.9337894722297488,0.9455218301528042,0.9365527193994174,0.9365788456439478,0.9444081116027786,0.9267369018197077,0.9405702927646883,0.9505504142117632,0.9489109758546206,0.9421842189940483,0.9116565715513341,0.9175006933533599,0.9425322454283038
GSM2674157,0.8984623821995731,0.8974662679394597,0.8992393664047191,0.8909448972773372,0.8942453524823645,0.8944805004976113,0.8934344635540148,0.9125029286503562,0.9104347006486736,0.9062665228991537,0.9132557902096896,0.9129432996225539,0.9138877969973478,0.9047613742910866,0.9053261626804647,0.8912438514351841,0.91098474951605,0.8799607177984269,0.9186296645436849,0.8951890541155569,0.9635773815956805,0.9585992498378533,1.0,0.939366675919643,0.9412634376253318,0.9106481098589003,0.9657016860790592,0.9501573613953787,0.9590053655044234,0.9565791957266382,0.910088056497024,0.935434393791832,0.9279899963287235,0.9278491608235551,0.9231377311043001,0.9060833756400725,0.9138057012194789,0.9115588420308651,0.9220151204907495,0.9381561700042321,0.9006642408923428,0.8764888062870759,0.9374677223726648,0.9412936020652188,0.9111249152311004,0.9293213968323946,0.9108593127740883,0.8549138282031349,0.9278489606101018,0.9158523565874065,0.8544138232485908,0.9438636005217403,0.874149185062135,0.8381128213650709,0.8120172729772418,0.7439798004962549,0.8804938005894546,0.9227304494297833,0.9173380526266555,0.897853533997064,0.9279306845044198,0.9311377675954886,0.9320463887347624,0.922664653965415,0.9361335905667366,0.9128332543426713,0.9278896130831763,0.9368438733969912,0.9402412524536748,0.9277750272088698,0.8847100694402688,0.9009179041734328,0.9244424106666956
GSM2674158,0.900090744933878,0.8908675391541501,0.902039971752161,0.8721607933616499,0.8737510391788411,0.8740550187344607,0.8667174670697497,0.8917085778099919,0.8919294976384458,0.8949828945809281,0.9068626861096964,0.9076689130481267,0.9012278106765574,0.8910819292468285,0.8956864796859731,0.8727661492832648,0.9003463922505388,0.8656470156903022,0.9074356415446988,0.8870852012989198,0.9401940660779845,0.9348514646237425,0.939366675919643,1.0,0.9340101289648064,0.9179801605974413,0.9450955361324584,0.9426778553070034,0.946891187430853,0.935421293532096,0.9028220670234053,0.9460160622500317,0.930916627068163,0.9302237019765459,0.9258697115393199,0.9192093545570379,0.8969521427608614,0.8936596061065064,0.9185226082875662,0.936870162397789,0.8770618559686939,0.8949338372568917,0.9188239342369304,0.9294427947621523,0.915016365022498,0.9182002332903025,0.8839184472150168,0.8527705261790209,0.925645740779508,0.9135292746247621,0.8627288531766557,0.9362438298353525,0.8722585403938707,0.8168977563740378,0.7882360516673813,0.7304499551952748,0.8564046281403642,0.9097864216019461,0.9187467688740942,0.9086847142684269,0.9217449707733232,0.9224727548252818,0.9273541669371141,0.9060216884984665,0.9271807143640981,0.9079082520318382,0.9120714683021188,0.9219276511290052,0.9362748778254198,0.9282872365796303,0.888453100973604,0.9072952193580169,0.9133715343772995
GSM2674159,0.9095519072918056,0.910200277329966,0.9124657384060916,0.8496245132539879,0.8644718620103738,0.8575775873142698,0.8467440359649935,0.9026082399212041,0.8923128153247017,0.8951049837306848,0.9060002119662388,0.9083745973026575,0.9101443558161072,0.9031761664466439,0.9229413420764077,0.8478000872047622,0.9023106965629143,0.8464131253635128,0.9035436365006329,0.861724657020314,0.9458788852253536,0.937284599289843,0.9412634376253318,0.9340101289648064,1.0,0.8992273444736851,0.9538153014983405,0.9580722616336373,0.9375567819910694,0.9339730029204304,0.8402434768446609,0.9315012533333283,0.9321068605425725,0.9313224757087739,0.9180919894894971,0.9126729931947641,0.8842451040768898,0.8886761618183887,0.9161446052183079,0.940342641411314,0.8577484502498152,0.8638137661115807,0.9078644788680786,0.9250861319211692,0.9300335258118919,0.9097693463551102,0.8630078456125365,0.832015066867794,0.9269094203403961,0.9138426602853172,0.8375480144331118,0.9334754470623405,0.8923321976861877,0.783667234424052,0.7423543317376875,0.7092181771361273,0.8286968007785253,0.9132906799334234,0.9147577718578027,0.9200419434735583,0.9249067712363637,0.9247295943678261,0.933558860289746,0.9220079859699317,0.9162594659721786,0.9268831300745511,0.9293074787671778,0.9217567254927408,0.932810724843412,0.8996084737609186,0.903334802028394,0.9146393697851904,0.8839056987689455
GSM2674160,0.8934536850018912,0.8853495898110858,0.8800197614039312,0.8522882656510529,0.8552010296114649,0.8647159753138923,0.8528899551697714,0.8862107959219665,0.9031359485661966,0.893562289361414,0.8881889008423957,0.8884698215494624,0.881511652600482,0.8777844378763582,0.8807501320904076,0.8672301169638172,0.8855496530621865,0.872439829297937,0.8832774383238262,0.8692238888696258,0.9037795599532715,0.9170029030177062,0.9106481098589003,0.9179801605974413,0.8992273444736851,1.0,0.921323882483199,0.9056552927343935,0.9206390317361501,0.9239001493846263,0.8845650855247537,0.8986866013892995,0.928487206170061,0.9266317290381113,0.9395250488602209,0.8984034236875538,0.9010652960011677,0.8792372939167303,0.9185703419412248,0.9277024866603641,0.8803296862706721,0.919181006335559,0.9125233205896465,0.9182728999596927,0.8795946098569543,0.9334940962047027,0.8914055213550502,0.8692354934750918,0.9134104890255373,0.9295587796024188,0.8416341429217765,0.9104746211075904,0.8493092712620725,0.8379460312406564,0.8792521137711238,0.8116384850654941,0.8884934964001309,0.8932657677369021,0.8967459110802526,0.8531548690275,0.8928039347383707,0.9013713732667682,0.884682347437653,0.8798161553951974,0.8973265910042197,0.8930874102039171,0.8970494176947307,0.8933536548519889,0.9261712611775488,0.9027773147911321,0.8733844872878798,0.8831515431074345,0.9173360120947774
GSM2674161,0.9370265853713948,0.9328847034999317,0.9393783515580897,0.9163010524058034,0.9211963892702738,0.9203350605671283,0.9075339093276729,0.9444841239510146,0.9410333828394183,0.9407857161891984,0.9425133305941249,0.950395252564328,0.9488829121587966,0.939447161567203,0.9371556616314389,0.9157666963162205,0.9378982707765909,0.9062384095371606,0.9506826799083871,0.9242835547714922,0.9735049461740257,0.9628893862208574,0.9657016860790592,0.9450955361324584,0.9538153014983405,0.921323882483199,1.0,0.97575703845964,0.9633499247563945,0.9671329777878174,0.9193850963656273,0.947787478783113,0.9465672806918723,0.9493591458940015,0.9359215550574921,0.9384875498686633,0.9292129947662424,0.9326425717801788,0.9488056416627886,0.9552745671211749,0.9115505176556817,0.9053430147986777,0.9484384114337936,0.9523133662966761,0.9458016820595339,0.948431688616866,0.9212551160978449,0.8870022888522774,0.9501212749232287,0.939118577886048,0.880683175307458,0.9625577558402679,0.9144337258379596,0.81865675758068,0.7973740057082228,0.7301671832071723,0.8725476017566874,0.95142886347496,0.9500703846810079,0.9295838768716974,0.9588536409758663,0.9557016989864268,0.9552597692931107,0.9544390093282907,0.9640124942623819,0.9483755118645423,0.950613928060795,0.9540902850313236,0.9546692007449602,0.9427676128342529,0.9177886317707269,0.9277177926222099,0.9300417048276066
GSM2674162,0.9356602413562175,0.9330059871561078,0.9384202665531324,0.9129022374215701,0.9207084127769545,0.9169198539541716,0.9111045857910668,0.9417709300239471,0.9336088309724252,0.9400483285625352,0.9477112292620311,0.9479405283420168,0.9469847211516145,0.9403011991733601,0.9391651675997039,0.9143226018735369,0.9478310017550069,0.8971686523874577,0.9460954133872552,0.9247096204000311,0.973189097829538,0.9543475030147154,0.9501573613953787,0.9426778553070034,0.9580722616336373,0.9056552927343935,0.97575703845964,1.0,0.9434818512258062,0.9536847899071216,0.9104403165671051,0.9452785415327742,0.9411852617440937,0.9355385873061268,0.9263888438057352,0.9417914997065112,0.9250692083446791,0.9289801408967648,0.9380060163933395,0.9475855538993813,0.9112218511012573,0.8981109357793671,0.9431961744467497,0.9434965368062762,0.9398613205727439,0.9362384786621668,0.9201685301607795,0.8845867944341953,0.9518020665299267,0.9393954527135532,0.8756235379715329,0.9502819341689772,0.9264783961430867,0.7938372942530241,0.7697296202912645,0.695287360871223,0.8532040896718327,0.9424304400820622,0.93855331022093,0.939008525960558,0.9564826775976223,0.949124293974759,0.9568070544599407,0.9489975866531503,0.9550850572046661,0.9440860281553303,0.9519140227182442,0.9583897690785992,0.9426168851087848,0.9286995228702505,0.9200567638555842,0.921128146893892,0.9123489836122157
GSM2674163,0.8969222720171552,0.891581149312087,0.8982175702652053,0.8708270878357471,0.8728868512346444,0.8747458404142529,0.8629316306186011,0.896000610541775,0.8954016436206436,0.8979238172700317,0.8985628656794846,0.9091056250292674,0.9011748517159367,0.8905408952241097,0.8928031405327049,0.8751964775498405,0.894400367363143,0.8748746421720744,0.905421017275993,0.8862522525423416,0.9416797899055476,0.9395926909478123,0.9590053655044234,0.946891187430853,0.9375567819910694,0.9206390317361501,0.9633499247563945,0.9434818512258062,1.0,0.9545788199536067,0.9144478523213361,0.939730086298504,0.9276039196021141,0.9339265418874975,0.9226123528796991,0.9119107775663101,0.898678924930105,0.8970467345066356,0.9249910651915991,0.9422651113820807,0.8751161816665232,0.8872742682641863,0.9217719440424333,0.926555284991496,0.9182079573983485,0.9246706517022968,0.8850755507092728,0.850370280279448,0.9281834165895123,0.9109671179639878,0.8565444232578335,0.9437064072038022,0.8686426160555899,0.8394243122723896,0.7966600014717603,0.7530559534047782,0.8716756038417264,0.9206333658274579,0.9224770124699947,0.9021124875563846,0.9241772276281395,0.9207163828277192,0.9244918766943802,0.9120416575556566,0.9331609996980458,0.9129733463017781,0.9176245508740903,0.9263296772877736,0.9423674393772443,0.9303119259369911,0.8872482915611006,0.8994761695574679,0.916221987718303
GSM2674164,0.9084217412728254,0.9059450508597172,0.9064750622982071,0.8891753642788581,0.8927861759107869,0.8946669421933648,0.884248923866871,0.9136702744379581,0.9143974715476275,0.9148746942307713,0.9125534701208595,0.9189593933055129,0.9147825938682459,0.9060689467218107,0.9010939382456211,0.8974137561539636,0.9122917197508442,0.8866609522423262,0.9199757492441868,0.9039382018220657,0.9548657486256938,0.9463183823728517,0.9565791957266382,0.935421293532096,0.9339730029204304,0.9239001493846263,0.9671329777878174,0.9536847899071216,0.9545788199536067,1.0,0.9246494326866279,0.9292623025113879,0.9268492146983549,0.9297405028869183,0.9222789637107238,0.9228697269574291,0.9194759418738477,0.9121510741491299,0.9363569806508443,0.9467885275630324,0.9005169706514629,0.891843432501823,0.9339077671444069,0.9403562333976857,0.9133125013884384,0.94017183745412,0.9123942697212011,0.8672032645901728,0.9349720940361865,0.9273436670496401,0.856096249771816,0.9456907605818978,0.8849968403809892,0.8467001895047577,0.8201996368493685,0.7567399293608978,0.8959457881481313,0.9350130274785821,0.932406407811442,0.9075648215550859,0.9368931874069912,0.9280343369419024,0.9305851817930768,0.9295104464963609,0.9428316630475166,0.9267825310115629,0.9268678124894635,0.9336198130835277,0.9396238759777739,0.9243665318864819,0.8909969021409724,0.8981582038408186,0.917976876626639
GSM2674165,0.8650350219085037,0.8627563500267837,0.8610376746679346,0.898296700890294,0.8902093091326413,0.8974001322464416,0.900638035603912,0.882634961583937,0.8832427404492935,0.8943854593445438,0.8880558279547932,0.8879832824345826,0.8756490136037638,0.8703264668771328,0.8441623956712765,0.9264881058532775,0.8959133506993797,0.9098250416817477,0.8960275435803083,0.9287352573308252,0.9231484322427183,0.9161362977602628,0.910088056497024,0.9028220670234053,0.8402434768446609,0.8845650855247537,0.9193850963656273,0.9104403165671051,0.9144478523213361,0.9246494326866279,1.0,0.8853755576372992,0.8866152692902769,0.8809040085720674,0.8793349722140942,0.8910471481805966,0.9014775030797609,0.8908424663632558,0.897030848956166,0.9035548006573105,0.8966575772394881,0.878397473423028,0.9166165844797577,0.8969280932326045,0.8626203016141171,0.8992530982548241,0.9132271832624919,0.8592571113816821,0.9048646300428114,0.893352055183533,0.8412888684191426,0.9064720819572045,0.8448678812440729,0.8162436176708223,0.828566816783796,0.7091033052306538,0.8650097827746446,0.8924954884142066,0.8823911939381635,0.8597983411496369,0.8887830824881444,0.88415889963752,0.8848018664269492,0.8782720383087236,0.9160847191691397,0.8623903719889466,0.8786847956483169,0.9127481597823789,0.8967807822709193,0.9174763108596719,0.8473317431812707,0.8354126894235998,0.9013165961875339
SSP_4,0.9105098616849266,0.9052779733801815,0.9224970076206005,0.9037692993323753,0.9029012237975934,0.9025558396094432,0.8910246641475329,0.9145061025228275,0.907921163253876,0.9114567008113913,0.9279679048183588,0.9276708611421199,0.9263042702316465,0.9182010667225209,0.9115189813033829,0.8806782185015197,0.9195231642787381,0.8691652404274172,0.9280591259945076,0.8965729371037603,0.93785903868906,0.9351605580821015,0.935434393791832,0.9460160622500317,0.9315012533333283,0.8986866013892995,0.947787478783113,0.9452785415327742,0.939730086298504,0.9292623025113879,0.8853755576372992,1.0,0.9420729500113296,0.9417085578339042,0.9351436264276219,0.9210066520917458,0.9006218924545216,0.9027578122459079,0.9161441666520579,0.9338572364552171,0.8752437072668325,0.9083362742370701,0.9183952713242665,0.9249232005496234,0.936953269770727,0.9164267741208051,0.8811039533218743,0.8709558052308826,0.9281054769898193,0.9135825121594688,0.8870550535579197,0.9437283358398879,0.8937858014639685,0.7939640345050163,0.7413172198692813,0.6910183273589459,0.8386754217265402,0.9067244285462602,0.9258317921797288,0.9227839407054581,0.9293893710949332,0.9264754096576073,0.9445772840635932,0.90653360432161,0.9308612000098163,0.9151794319470349,0.9191011917913103,0.932855450264121,0.9400266673241969,0.9357461568866033,0.9128734488926252,0.9424857727486259,0.9235479074315325
SSP_3,0.9488416768635896,0.9453469655685091,0.9449596453312509,0.9170342187989863,0.9202168828182339,0.922851804640847,0.912790378442865,0.9401945381036583,0.9431259388049534,0.9427334847627965,0.9495860300900982,0.9464798881536606,0.9460255582356768,0.9437191085380692,0.9445777857262446,0.9187985145354601,0.9490176296255511,0.9198835492056662,0.9471846210136907,0.9257586920355465,0.9379379639428875,0.9435633228915229,0.9279899963287235,0.930916627068163,0.9321068605425725,0.928487206170061,0.9465672806918723,0.9411852617440937,0.9276039196021141,0.9268492146983549,0.8866152692902769,0.9420729500113296,1.0,0.9789839014480999,0.9795670715355637,0.936355939145287,0.9195669203128791,0.9148548102886667,0.9419807897497421,0.9467257634520218,0.8974804175791034,0.9355226683441568,0.9359532773045794,0.9405973297398277,0.9413757539193753,0.9269645110627357,0.9075416591741028,0.9031842088120657,0.9411513592514669,0.9472174873499662,0.8869869578040053,0.9432185553060898,0.9149290871791295,0.7650454758373058,0.8089571133151534,0.7093397832006573,0.8404432034977792,0.9159335689617532,0.923696418003479,0.9103887066436761,0.928782288231851,0.9382047596184989,0.9392091057200913,0.9244923075823042,0.935424908809566,0.9320872376688671,0.9339240348532208,0.935365456722017,0.9450552258817172,0.9365053808891951,0.9239979473411112,0.9365352991360868,0.9326561608050408
SSP_7,0.9417284781454316,0.9380621184822783,0.9386886471554352,0.9123285879396053,0.9146515124051227,0.9174519256380208,0.8990455959230566,0.9373774796088435,0.9404881525452038,0.9372367731989365,0.937712924139733,0.9399535179652195,0.9417823610046174,0.938909507298267,0.932361034983344,0.9088734155546618,0.9325690669340448,0.9106969934999576,0.9420030853845872,0.9152978034317655,0.9329248014889263,0.9422127043845984,0.9278491608235551,0.9302237019765459,0.9313224757087739,0.9266317290381113,0.9493591458940015,0.9355385873061268,0.9339265418874975,0.9297405028869183,0.8809040085720674,0.9417085578339042,0.9789839014480999,1.0,0.9771871250596892,0.9300550700486786,0.9098802658643392,0.9074617810490686,0.9391528076987512,0.9487213525429172,0.8882329230629112,0.9290650056413082,0.927382214650329,0.9348263416604214,0.9413181716793523,0.9294936068297425,0.899301565089295,0.8940749453470964,0.9322057183369666,0.9346187827404314,0.8849519833120911,0.9428850084675837,0.9066653442174988,0.772330159290956,0.8061221134987949,0.7161198544308987,0.8401839816353314,0.9177481925752425,0.9255984364613342,0.8988965843267518,0.9302781893322434,0.93239274771667,0.9296024167136492,0.9230078090921947,0.933079098314826,0.9327348794987484,0.9241744292474013,0.9261455649027076,0.9400956885943537,0.9314036049908793,0.9154689957620086,0.9367397225600329,0.9363567906648591
SSP_8,0.9324357906745123,0.9271036407715395,0.926329675673205,0.9038713271157515,0.9041170970223641,0.9109948777333394,0.8981509698370813,0.9257428255025181,0.936174483300426,0.9297112392611828,0.9325100929246878,0.9289671575438401,0.9297134393208044,0.9276396716580753,0.9223538328658204,0.9036377979844733,0.9296173057479845,0.9055130191640351,0.930794294222317,0.908389848701934,0.9237327711325912,0.9378193167948811,0.9231377311043001,0.9258697115393199,0.9180919894894971,0.9395250488602209,0.9359215550574921,0.9263888438057352,0.9226123528796991,0.9222789637107238,0.8793349722140942,0.9351436264276219,0.9795670715355637,0.9771871250596892,1.0,0.9222521315552349,0.9111676100921517,0.9055347024445384,0.934114777895271,0.9413380317966609,0.8920596001939293,0.9333044919733444,0.9280761786971744,0.9319629494146634,0.9223388399892881,0.9276201450810746,0.9039567768579558,0.8956163339604052,0.9273015259897518,0.9374815626521819,0.882505759061583,0.9313232262899135,0.8907403600125334,0.7778109781826483,0.8374843419068808,0.7295716344294451,0.8515297136540719,0.901427691802968,0.9106969500636308,0.8766397072344767,0.91277593179473,0.9223430060966505,0.9165006239396233,0.9020796411139218,0.9177428690458995,0.914799149201405,0.9136537188517234,0.9163789092394943,0.9367694367627633,0.9256447558919549,0.9050853369341536,0.9279342920310872,0.9446946387122965
GSM3304957,0.9450773792817233,0.9424110455604386,0.9445309491971022,0.9079951519638841,0.9155204677621624,0.9145886173116432,0.9015603829174218,0.9299761172500488,0.93007029290742,0.9389405776462744,0.9375796758732209,0.9423209795517193,0.9385755885544682,0.9350218553722929,0.9312521927734062,0.9146654558056693,0.94200493251345,0.9053481037272704,0.9427660022453963,0.926843458888828,0.9329141584651345,0.9212547473700377,0.9060833756400725,0.9192093545570379,0.9126729931947641,0.8984034236875538,0.9384875498686633,0.9417914997065112,0.9119107775663101,0.9228697269574291,0.8910471481805966,0.9210066520917458,0.936355939145287,0.9300550700486786,0.9222521315552349,1.0,0.9100703417273841,0.8992105922209783,0.938499945734733,0.9327619760503287,0.886831553280759,0.9225455856073408,0.927252994986678,0.9317352513642628,0.9239821942764603,0.9153008285774562,0.8948526915040302,0.892368674400999,0.9470289737162592,0.9389306969161693,0.8564711375953271,0.9385184533913294,0.9317539906098246,0.7530568600059114,0.7678762485950528,0.6890393980024575,0.8261344137360777,0.9335238437189611,0.932827289986755,0.9237890039758434,0.945371761594824,0.9276578384361726,0.9413187074410665,0.9309167720446929,0.943573458714863,0.9345770112449489,0.9310331404432076,0.937906686242681,0.9227987059370129,0.9181422609181848,0.9077711260607287,0.9029707919100528,0.8931558474321091
GSM3304968,0.9202726412539368,0.9219711569230109,0.9173382571254513,0.9163625306659892,0.9208999280066018,0.9239228657220016,0.9200853386862972,0.9332989045927608,0.9308511050961605,0.9353056767414509,0.932718555259368,0.9324336609259364,0.9289535790714886,0.9244004309038505,0.9143057772764572,0.9245175939571939,0.934011246885638,0.9088119410999902,0.9333042063020314,0.9265710873216663,0.9303762743706204,0.9301719010978563,0.9138057012194789,0.8969521427608614,0.8842451040768898,0.9010652960011677,0.9292129947662424,0.9250692083446791,0.898678924930105,0.9194759418738477,0.9014775030797609,0.9006218924545216,0.9195669203128791,0.9098802658643392,0.9111676100921517,0.9100703417273841,1.0,0.914367864100436,0.9177349187386045,0.9194977256124789,0.915051861141525,0.9088051702978275,0.9321796338998396,0.9200521145228939,0.8903500801779427,0.9251456936100054,0.9269799801201697,0.9022353855536552,0.9221827943604805,0.9298214789436907,0.8618094955330615,0.9208033493323093,0.894019580275862,0.7873514678860507,0.8195289686603875,0.7154817133003244,0.8624955721667948,0.9211783929927975,0.9121276078735433,0.8889582084064921,0.9227540490454064,0.9205939616110131,0.9217992148163333,0.9185847983971653,0.9316532076609052,0.9080779495549165,0.9253161624300728,0.9376475743009326,0.9130864447659397,0.9135663914990504,0.8858154556480221,0.8831266670886765,0.9090427331707726
GSM3304969,0.91293513784457,0.9116770223628761,0.9140847796648208,0.920328959099945,0.9193483350628903,0.9227407883136276,0.9177697473941664,0.9277216105043199,0.926282137829827,0.9272525264220491,0.9306588748764352,0.9301351000944529,0.9279570720588632,0.9219930287234184,0.9120079321924865,0.9157137580671709,0.927334549984791,0.9028403508794866,0.9335834694664571,0.9211875493693839,0.93343637909997,0.9320198389094064,0.9115588420308651,0.8936596061065064,0.8886761618183887,0.8792372939167303,0.9326425717801788,0.9289801408967648,0.8970467345066356,0.9121510741491299,0.8908424663632558,0.9027578122459079,0.9148548102886667,0.9074617810490686,0.9055347024445384,0.8992105922209783,0.914367864100436,1.0,0.9018688416105912,0.9101203546016035,0.9088509766180086,0.8832281886091053,0.9267561112690326,0.9124322468830134,0.9045381401139365,0.9060485523782977,0.9189187067108481,0.8945723525141991,0.9056894685251295,0.9035300719824089,0.8755061192317103,0.9189194075460643,0.8829456705673014,0.765408217157605,0.7875575881157801,0.6755869044872693,0.8397444543500721,0.9119381384933524,0.9072967727010299,0.892488107153728,0.9145266282775869,0.9248461190926837,0.9197115213235071,0.91650193675612,0.9260301931004229,0.9044893384987688,0.9181851015588816,0.9319073988319557,0.9127580724075993,0.9164726997396223,0.8961078906488674,0.8997118919377313,0.9135022561042269
GSM3304972,0.9483407133414377,0.945110080739702,0.9434720980525139,0.9027904281099012,0.907438987490299,0.909999650931425,0.8971634901291139,0.9304716565056151,0.9368820652659591,0.9394649790881557,0.9342828925196963,0.9417021934341849,0.9352230987951595,0.9263605209384421,0.9338056795046745,0.9138352705563138,0.9365013901392517,0.9173931611099003,0.9408338224656979,0.9245826424952048,0.9381548064730512,0.9342947613684696,0.9220151204907495,0.9185226082875662,0.9161446052183079,0.9185703419412248,0.9488056416627886,0.9380060163933395,0.9249910651915991,0.9363569806508443,0.897030848956166,0.9161441666520579,0.9419807897497421,0.9391528076987512,0.934114777895271,0.938499945734733,0.9177349187386045,0.9018688416105912,1.0,0.9391693955216652,0.886065364605146,0.9228895476832241,0.93308386224679,0.9433242722261896,0.9228890754403333,0.9338230396186645,0.8994009692386655,0.8827486205584864,0.9553986541808,0.9473795321011952,0.8522646776823015,0.9453937349313543,0.9164968841419011,0.7892337383324184,0.8081322799455941,0.7574732804900518,0.8528737858255954,0.9476223734180157,0.946804853859793,0.9143604538454005,0.9468388961959565,0.9406805272790206,0.9381876124373584,0.9398832383822378,0.949590541865446,0.9412242358585756,0.9430940385757192,0.9349435608967678,0.9373319953226876,0.9274649920074444,0.9100470704172733,0.9067385495453063,0.9160441249717909
GSM3304976,0.9311141619784422,0.9304981508512787,0.9270136302960812,0.9019337346471227,0.9086330963757585,0.9095070348459597,0.8971000801130927,0.9300502641175498,0.929672811697952,0.9321565107284367,0.928253641802,0.9341864182577273,0.9305757841514505,0.9266505682561692,0.9189689895773264,0.9105710729699309,0.9291217504328263,0.9025117443859462,0.9317567745519405,0.9156999145416956,0.9462899506541994,0.9471034469996178,0.9381561700042321,0.936870162397789,0.940342641411314,0.9277024866603641,0.9552745671211749,0.9475855538993813,0.9422651113820807,0.9467885275630324,0.9035548006573105,0.9338572364552171,0.9467257634520218,0.9487213525429172,0.9413380317966609,0.9327619760503287,0.9194977256124789,0.9101203546016035,0.9391693955216652,1.0,0.8901899126690812,0.918010080068707,0.9311632147446842,0.9358454017897552,0.9304383415565043,0.9334420598798299,0.9023583492355204,0.8807723672813086,0.9375264377729203,0.9405944933396955,0.865835656417352,0.9485298901111779,0.9079788021338162,0.8100622154095027,0.8159434171330957,0.7389177329628455,0.8682319185122502,0.9309359292461347,0.9294211103116792,0.9128485259619769,0.935216882843341,0.9297155812808502,0.9323721093394237,0.9320394327024226,0.9384048416838286,0.9315274555573189,0.9322683649758103,0.9378434448121347,0.9388383580431866,0.9239018502674946,0.910074509649964,0.9156370789783983,0.9214731274797533
